menu_id,restaurant_id,item_name,price
1206,242,Paneer Tikka,181
1207,242,Roll,320
1208,242,Pasta,389
1209,242,Biryani,299
1210,242,Burger,266
1211,243,Paneer Tikka,134
1212,243,Paneer Tikka,556
1213,243,Roll,160
1214,243,Momos,354
1215,243,Biryani,345
1216,244,Pizza,561
1217,244,Pasta,259
1218,244,Roll,440
1219,244,Noodles,391
1220,244,Fried Rice,276
1221,245,Biryani,385
1222,245,Roll,296
1223,245,Pizza,244
1224,245,Biryani,456
1225,245,Noodles,305
1226,246,Momos,390
1227,246,Sandwich,513
1228,246,Noodles,384
1229,246,Biryani,205
1230,246,Pasta,523
1231,247,Momos,199
1232,247,Biryani,258
1233,247,Pizza,533
1234,247,Pizza,483
1235,247,Noodles,218
1236,248,Biryani,397
1237,248,Fried Rice,201
1238,248,Pasta,432
1239,248,Pasta,594
1240,248,Paneer Tikka,333
1241,249,Pizza,369
1242,249,Roll,178
1243,249,Biryani,199
1244,249,Sandwich,335
1245,249,Pasta,274
1246,250,Burger,120
1247,250,Biryani,359
1248,250,Pasta,206
1249,250,Roll,488
1250,250,Pasta,410
1251,251,Sandwich,517
1252,251,Burger,399
1253,251,Fried Rice,333
1254,251,Biryani,202
1255,251,Pizza,299
1256,252,Noodles,146
1257,252,Burger,281
1258,252,Momos,460
1259,252,Pasta,267
1260,252,Noodles,342
1261,253,Sandwich,232
1262,253,Pizza,336
1263,253,Noodles,284
1264,253,Momos,210
1265,253,Paneer Tikka,147
1266,254,Noodles,492
1267,254,Biryani,486
1268,254,Paneer Tikka,489
1269,254,Noodles,594
1270,254,Pizza,210
1271,255,Roll,205
1272,255,Noodles,319
1273,255,Fried Rice,585
1274,255,Burger,101
1275,255,Sandwich,263
1276,256,Pizza,573
1277,256,Fried Rice,464
1278,256,Biryani,383
1279,256,Pizza,149
1280,256,Pizza,117
1281,257,Paneer Tikka,564
1282,257,Noodles,126
1283,257,Roll,576
1284,257,Roll,126
1285,257,Fried Rice,569
1286,258,Pasta,270
1287,258,Sandwich,266
1288,258,Burger,429
1289,258,Sandwich,118
1290,258,Momos,359
1291,259,Burger,306
1292,259,Pizza,508
1293,259,Paneer Tikka,434
1294,259,Momos,508
1295,259,Pizza,438
1296,260,Fried Rice,296
1297,260,Paneer Tikka,542
1298,260,Pizza,174
1299,260,Noodles,296
1300,260,Biryani,538
1301,261,Paneer Tikka,331
1302,261,Roll,429
1303,261,Roll,561
1304,261,Paneer Tikka,477
1305,261,Momos,343
1306,262,Paneer Tikka,571
1307,262,Pasta,163
1308,262,Burger,212
1309,262,Pizza,131
1310,262,Sandwich,288
1311,263,Pasta,475
1312,263,Biryani,401
1313,263,Sandwich,594
1314,263,Roll,454
1315,263,Burger,488
1316,264,Paneer Tikka,501
1317,264,Sandwich,290
1318,264,Roll,469
1319,264,Roll,560
1320,264,Noodles,463
1321,265,Pasta,207
1322,265,Roll,354
1323,265,Biryani,337
1324,265,Fried Rice,539
1325,265,Biryani,163
1326,266,Pasta,550
1327,266,Pasta,127
1328,266,Pizza,467
1329,266,Paneer Tikka,363
1330,266,Pizza,439
1331,267,Biryani,495
1332,267,Roll,514
1333,267,Roll,306
1334,267,Biryani,594
1335,267,Paneer Tikka,139
1336,268,Paneer Tikka,290
1337,268,Sandwich,328
1338,268,Momos,564
1339,268,Paneer Tikka,410
1340,268,Pizza,510
1341,269,Sandwich,105
1342,269,Momos,436
1343,269,Paneer Tikka,118
1344,269,Burger,306
1345,269,Burger,534
1346,270,Sandwich,316
1347,270,Fried Rice,129
1348,270,Roll,419
1349,270,Sandwich,355
1350,270,Noodles,570
1351,271,Paneer Tikka,436
1352,271,Sandwich,456
1353,271,Pasta,590
1354,271,Roll,399
1355,271,Pizza,165
1356,272,Fried Rice,579
1357,272,Pizza,580
1358,272,Paneer Tikka,222
1359,272,Burger,227
1360,272,Fried Rice,415
1361,273,Noodles,438
1362,273,Biryani,551
1363,273,Fried Rice,326
1364,273,Biryani,358
1365,273,Biryani,163
1366,274,Pizza,239
1367,274,Paneer Tikka,420
1368,274,Paneer Tikka,423
1369,274,Noodles,573
1370,274,Biryani,164
1371,275,Noodles,237
1372,275,Biryani,567
1373,275,Burger,160
1374,275,Burger,497
1375,275,Fried Rice,366
1376,276,Pasta,148
1377,276,Roll,557
1378,276,Sandwich,404
1379,276,Fried Rice,397
1380,276,Noodles,132
1381,277,Roll,548
1382,277,Biryani,546
1383,277,Noodles,437
1384,277,Paneer Tikka,539
1385,277,Noodles,185
1386,278,Pasta,535
1387,278,Noodles,227
1388,278,Pasta,172
1389,278,Biryani,339
1390,278,Sandwich,567
1391,279,Fried Rice,439
1392,279,Burger,395
1393,279,Fried Rice,302
1394,279,Burger,289
1395,279,Biryani,260
1396,280,Sandwich,112
1397,280,Sandwich,285
1398,280,Momos,139
1399,280,Pizza,541
1400,280,Pasta,543
1401,281,Burger,325
1402,281,Pizza,290
1403,281,Noodles,223
1404,281,Pasta,230
1405,281,Momos,474
1406,282,Fried Rice,303
1407,282,Sandwich,434
1408,282,Pasta,355
1409,282,Fried Rice,375
1410,282,Paneer Tikka,201
1411,283,Noodles,402
1412,283,Paneer Tikka,325
1413,283,Momos,490
1414,283,Pizza,103
1415,283,Biryani,518
1416,284,Fried Rice,411
1417,284,Pizza,116
1418,284,Pasta,408
1419,284,Sandwich,409
1420,284,Sandwich,299
1421,285,Biryani,316
1422,285,Sandwich,285
1423,285,Sandwich,221
1424,285,Burger,364
1425,285,Pasta,430
1426,286,Pasta,338
1427,286,Pasta,392
1428,286,Biryani,576
1429,286,Pizza,124
1430,286,Paneer Tikka,428
1431,287,Momos,120
1432,287,Biryani,263
1433,287,Pasta,562
1434,287,Roll,461
1435,287,Biryani,551
1436,288,Pasta,390
1437,288,Paneer Tikka,138
1438,288,Pasta,326
1439,288,Noodles,552
1440,288,Sandwich,291
1441,289,Momos,462
1442,289,Momos,227
1443,289,Burger,192
1444,289,Fried Rice,234
1445,289,Momos,517
1446,290,Pasta,361
1447,290,Fried Rice,594
1448,290,Pizza,366
1449,290,Sandwich,174
1450,290,Biryani,220
1451,291,Biryani,477
1452,291,Fried Rice,217
1453,291,Roll,515
1454,291,Roll,455
1455,291,Fried Rice,163
1456,292,Fried Rice,469
1457,292,Roll,591
1458,292,Pasta,366
1459,292,Noodles,173
1460,292,Sandwich,278
1461,293,Noodles,568
1462,293,Paneer Tikka,563
1463,293,Burger,335
1464,293,Momos,234
1465,293,Paneer Tikka,418
1466,294,Fried Rice,117
1467,294,Fried Rice,253
1468,294,Biryani,477
1469,294,Burger,481
1470,294,Burger,364
1471,295,Biryani,430
1472,295,Noodles,206
1473,295,Pizza,284
1474,295,Sandwich,395
1475,295,Pizza,548
1476,296,Momos,108
1477,296,Biryani,197
1478,296,Fried Rice,307
1479,296,Pizza,208
1480,296,Biryani,534
1481,297,Roll,193
1482,297,Pizza,335
1483,297,Biryani,219
1484,297,Roll,565
1485,297,Burger,277
1486,298,Burger,291
1487,298,Burger,188
1488,298,Pizza,341
1489,298,Biryani,374
1490,298,Noodles,118
1491,299,Noodles,438
1492,299,Sandwich,110
1493,299,Roll,581
1494,299,Biryani,548
1495,299,Pasta,572
1496,300,Momos,171
1497,300,Paneer Tikka,574
1498,300,Fried Rice,393
1499,300,Pasta,498
1500,300,Sandwich,329
1501,301,Fried Rice,417
1502,301,Pizza,489
1503,301,Pizza,406
1504,301,Roll,414
1505,301,Paneer Tikka,126
1506,302,Fried Rice,148
1507,302,Biryani,599
1508,302,Sandwich,526
1509,302,Paneer Tikka,321
1510,302,Biryani,450
1511,303,Burger,534
1512,303,Roll,302
1513,303,Pasta,218
1514,303,Fried Rice,530
1515,303,Burger,479
1516,304,Fried Rice,268
1517,304,Noodles,209
1518,304,Burger,272
1519,304,Sandwich,198
1520,304,Noodles,540
1521,305,Burger,347
1522,305,Burger,319
1523,305,Burger,289
1524,305,Momos,536
1525,305,Noodles,316
1526,306,Noodles,600
1527,306,Paneer Tikka,369
1528,306,Noodles,123
1529,306,Paneer Tikka,420
1530,306,Biryani,421
1531,307,Burger,473
1532,307,Biryani,528
1533,307,Pizza,150
1534,307,Burger,530
1535,307,Fried Rice,483
1536,308,Biryani,259
1537,308,Paneer Tikka,388
1538,308,Sandwich,131
1539,308,Fried Rice,435
1540,308,Pizza,135
1541,309,Roll,401
1542,309,Burger,506
1543,309,Fried Rice,385
1544,309,Fried Rice,448
1545,309,Burger,164
1546,310,Paneer Tikka,190
1547,310,Pizza,240
1548,310,Paneer Tikka,178
1549,310,Burger,200
1550,310,Roll,560
1551,311,Paneer Tikka,318
1552,311,Noodles,488
1553,311,Fried Rice,323
1554,311,Pasta,495
1555,311,Momos,454
1556,312,Noodles,458
1557,312,Roll,163
1558,312,Pasta,124
1559,312,Burger,328
1560,312,Pizza,456
1561,313,Momos,523
1562,313,Momos,535
1563,313,Noodles,248
1564,313,Roll,454
1565,313,Momos,191
1566,314,Sandwich,223
1567,314,Pasta,100
1568,314,Noodles,376
1569,314,Noodles,156
1570,314,Burger,391
1571,315,Pasta,370
1572,315,Burger,282
1573,315,Momos,132
1574,315,Roll,419
1575,315,Roll,403
1576,316,Roll,103
1577,316,Fried Rice,366
1578,316,Pasta,361
1579,316,Burger,364
1580,316,Pasta,318
1581,317,Paneer Tikka,495
1582,317,Sandwich,104
1583,317,Paneer Tikka,358
1584,317,Pizza,146
1585,317,Burger,194
1586,318,Fried Rice,363
1587,318,Paneer Tikka,250
1588,318,Pasta,464
1589,318,Biryani,100
1590,318,Sandwich,107
1591,319,Biryani,494
1592,319,Biryani,357
1593,319,Pasta,403
1594,319,Burger,143
1595,319,Roll,246
1596,320,Biryani,132
1597,320,Noodles,151
1598,320,Fried Rice,350
1599,320,Pizza,600
1600,320,Burger,410
1601,321,Burger,385
1602,321,Paneer Tikka,532
1603,321,Burger,190
1604,321,Pasta,378
1605,321,Momos,545
1606,322,Pizza,563
1607,322,Noodles,293
1608,322,Pasta,186
1609,322,Noodles,472
1610,322,Paneer Tikka,180
1611,323,Pasta,246
1612,323,Fried Rice,369
1613,323,Paneer Tikka,484
1614,323,Roll,419
1615,323,Sandwich,240
1616,324,Momos,245
1617,324,Sandwich,484
1618,324,Noodles,110
1619,324,Burger,514
1620,324,Fried Rice,239
1621,325,Pasta,304
1622,325,Paneer Tikka,308
1623,325,Sandwich,348
1624,325,Momos,125
1625,325,Momos,503
1626,326,Biryani,222
1627,326,Sandwich,221
1628,326,Burger,598
1629,326,Pizza,339
1630,326,Roll,519
1631,327,Paneer Tikka,322
1632,327,Momos,431
1633,327,Fried Rice,237
1634,327,Burger,564
1635,327,Fried Rice,374
1636,328,Paneer Tikka,270
1637,328,Paneer Tikka,428
1638,328,Paneer Tikka,106
1639,328,Roll,354
1640,328,Burger,170
1641,329,Roll,274
1642,329,Noodles,114
1643,329,Paneer Tikka,509
1644,329,Pizza,311
1645,329,Momos,571
1646,330,Paneer Tikka,440
1647,330,Pizza,473
1648,330,Biryani,270
1649,330,Pizza,141
1650,330,Burger,382
1651,331,Momos,467
1652,331,Burger,482
1653,331,Noodles,264
1654,331,Pizza,449
1655,331,Noodles,512
1656,332,Pizza,161
1657,332,Burger,195
1658,332,Noodles,380
1659,332,Roll,526
1660,332,Burger,600
1661,333,Momos,367
1662,333,Burger,560
1663,333,Momos,270
1664,333,Pasta,388
1665,333,Biryani,111
1666,334,Noodles,404
1667,334,Paneer Tikka,312
1668,334,Paneer Tikka,536
1669,334,Paneer Tikka,206
1670,334,Roll,184
1671,335,Sandwich,191
1672,335,Pizza,200
1673,335,Roll,215
1674,335,Momos,109
1675,335,Momos,545
1676,336,Biryani,216
1677,336,Sandwich,591
1678,336,Roll,363
1679,336,Pasta,572
1680,336,Sandwich,219
1681,337,Momos,356
1682,337,Sandwich,141
1683,337,Pasta,284
1684,337,Fried Rice,336
1685,337,Biryani,137
1686,338,Roll,337
1687,338,Pizza,120
1688,338,Roll,123
1689,338,Roll,288
1690,338,Pizza,251
1691,339,Pasta,269
1692,339,Fried Rice,226
1693,339,Pasta,500
1694,339,Pizza,146
1695,339,Fried Rice,201
1696,340,Pizza,444
1697,340,Pasta,287
1698,340,Pasta,521
1699,340,Pizza,223
1700,340,Sandwich,486
1701,341,Sandwich,526
1702,341,Pasta,344
1703,341,Pizza,135
1704,341,Sandwich,153
1705,341,Momos,437
1706,342,Fried Rice,445
1707,342,Paneer Tikka,312
1708,342,Fried Rice,520
1709,342,Fried Rice,117
1710,342,Fried Rice,360
1711,343,Fried Rice,328
1712,343,Burger,588
1713,343,Pasta,183
1714,343,Pasta,153
1715,343,Pasta,254
1716,344,Fried Rice,583
1717,344,Biryani,440
1718,344,Biryani,594
1719,344,Roll,276
1720,344,Burger,398
1721,345,Fried Rice,580
1722,345,Roll,178
1723,345,Pizza,142
1724,345,Fried Rice,391
1725,345,Momos,278
1726,346,Sandwich,338
1727,346,Fried Rice,498
1728,346,Pizza,508
1729,346,Sandwich,420
1730,346,Paneer Tikka,579
1731,347,Burger,296
1732,347,Biryani,482
1733,347,Momos,250
1734,347,Burger,267
1735,347,Biryani,437
1736,348,Paneer Tikka,473
1737,348,Burger,537
1738,348,Paneer Tikka,352
1739,348,Paneer Tikka,253
1740,348,Sandwich,208
1741,349,Paneer Tikka,590
1742,349,Roll,237
1743,349,Pizza,175
1744,349,Burger,224
1745,349,Sandwich,260
1746,350,Fried Rice,142
1747,350,Noodles,593
1748,350,Pasta,557
1749,350,Pasta,100
1750,350,Momos,203
1751,351,Momos,476
1752,351,Momos,130
1753,351,Noodles,515
1754,351,Sandwich,148
1755,351,Noodles,270
1756,352,Noodles,242
1757,352,Fried Rice,426
1758,352,Biryani,575
1759,352,Momos,502
1760,352,Biryani,415
1761,353,Sandwich,133
1762,353,Momos,396
1763,353,Noodles,293
1764,353,Pasta,381
1765,353,Pasta,148
1766,354,Fried Rice,430
1767,354,Pizza,252
1768,354,Pasta,553
1769,354,Burger,177
1770,354,Roll,107
1771,355,Paneer Tikka,466
1772,355,Pasta,220
1773,355,Pizza,202
1774,355,Noodles,333
1775,355,Pasta,517
1776,356,Sandwich,522
1777,356,Pasta,317
1778,356,Fried Rice,252
1779,356,Burger,293
1780,356,Pizza,239
1781,357,Pasta,393
1782,357,Sandwich,534
1783,357,Burger,254
1784,357,Pasta,287
1785,357,Pasta,137
1786,358,Noodles,103
1787,358,Pasta,274
1788,358,Fried Rice,362
1789,358,Momos,435
1790,358,Pasta,156
1791,359,Biryani,596
1792,359,Sandwich,241
1793,359,Biryani,577
1794,359,Biryani,329
1795,359,Biryani,364
1796,360,Pizza,146
1797,360,Paneer Tikka,308
1798,360,Paneer Tikka,413
1799,360,Momos,575
1800,360,Sandwich,188
1801,361,Sandwich,392
1802,361,Noodles,155
1803,361,Biryani,254
1804,361,Pizza,421
1805,361,Fried Rice,259
1806,362,Fried Rice,146
1807,362,Burger,209
1808,362,Fried Rice,149
1809,362,Roll,208
1810,362,Sandwich,448
1811,363,Paneer Tikka,296
1812,363,Momos,202
1813,363,Biryani,323
1814,363,Paneer Tikka,515
1815,363,Pasta,280
1816,364,Noodles,420
1817,364,Fried Rice,163
1818,364,Burger,583
1819,364,Paneer Tikka,461
1820,364,Fried Rice,351
1821,365,Roll,497
1822,365,Pasta,263
1823,365,Pizza,409
1824,365,Sandwich,225
1825,365,Noodles,542
1826,366,Momos,313
1827,366,Momos,396
1828,366,Roll,396
1829,366,Momos,304
1830,366,Paneer Tikka,526
1831,367,Pasta,542
1832,367,Biryani,198
1833,367,Burger,484
1834,367,Pasta,277
1835,367,Pasta,252
1836,368,Fried Rice,550
1837,368,Pizza,439
1838,368,Burger,125
1839,368,Burger,459
1840,368,Noodles,359
1841,369,Biryani,196
1842,369,Momos,581
1843,369,Biryani,271
1844,369,Momos,490
1845,369,Roll,292
1846,370,Biryani,508
1847,370,Pizza,247
1848,370,Pizza,210
1849,370,Pizza,598
1850,370,Noodles,469
1851,371,Fried Rice,501
1852,371,Roll,376
1853,371,Momos,165
1854,371,Noodles,145
1855,371,Biryani,438
1856,372,Fried Rice,490
1857,372,Burger,279
1858,372,Paneer Tikka,587
1859,372,Pizza,208
1860,372,Roll,120
1861,373,Burger,559
1862,373,Sandwich,494
1863,373,Noodles,571
1864,373,Momos,221
1865,373,Momos,488
1866,374,Burger,298
1867,374,Sandwich,189
1868,374,Sandwich,511
1869,374,Momos,117
1870,374,Burger,166
1871,375,Noodles,344
1872,375,Roll,347
1873,375,Momos,463
1874,375,Burger,482
1875,375,Sandwich,226
1876,376,Biryani,136
1877,376,Burger,320
1878,376,Pasta,102
1879,376,Burger,374
1880,376,Noodles,265
1881,377,Pizza,213
1882,377,Burger,377
1883,377,Pasta,149
1884,377,Fried Rice,580
1885,377,Biryani,242
1886,378,Sandwich,189
1887,378,Sandwich,419
1888,378,Pasta,595
1889,378,Momos,262
1890,378,Pasta,597
1891,379,Paneer Tikka,580
1892,379,Roll,206
1893,379,Noodles,405
1894,379,Noodles,334
1895,379,Sandwich,169
1896,380,Pasta,189
1897,380,Pasta,355
1898,380,Paneer Tikka,482
1899,380,Fried Rice,186
1900,380,Roll,495
1901,381,Pasta,235
1902,381,Momos,432
1903,381,Burger,572
1904,381,Paneer Tikka,508
1905,381,Momos,239
1906,382,Pasta,378
1907,382,Fried Rice,474
1908,382,Pizza,373
1909,382,Noodles,122
1910,382,Pasta,543
1911,383,Paneer Tikka,112
1912,383,Pizza,430
1913,383,Burger,395
1914,383,Momos,104
1915,383,Sandwich,375
1916,384,Paneer Tikka,287
1917,384,Roll,494
1918,384,Pasta,560
1919,384,Pasta,128
1920,384,Burger,288
1921,385,Roll,432
1922,385,Pizza,586
1923,385,Burger,162
1924,385,Pasta,179
1925,385,Burger,230
1926,386,Biryani,392
1927,386,Roll,573
1928,386,Biryani,446
1929,386,Pizza,276
1930,386,Paneer Tikka,276
1931,387,Sandwich,296
1932,387,Momos,197
1933,387,Noodles,468
1934,387,Momos,197
1935,387,Paneer Tikka,505
1936,388,Biryani,294
1937,388,Biryani,151
1938,388,Fried Rice,186
1939,388,Paneer Tikka,446
1940,388,Biryani,262
1941,389,Momos,575
1942,389,Fried Rice,512
1943,389,Burger,206
1944,389,Pasta,264
1945,389,Noodles,417
1946,390,Sandwich,151
1947,390,Burger,195
1948,390,Momos,288
1949,390,Biryani,181
1950,390,Noodles,497
1951,391,Pasta,156
1952,391,Biryani,292
1953,391,Momos,321
1954,391,Noodles,205
1955,391,Pizza,244
1956,392,Sandwich,357
1957,392,Sandwich,216
1958,392,Roll,470
1959,392,Burger,545
1960,392,Noodles,266
1961,393,Paneer Tikka,394
1962,393,Pasta,572
1963,393,Fried Rice,531
1964,393,Fried Rice,331
1965,393,Pasta,367
1966,394,Pizza,512
1967,394,Sandwich,164
1968,394,Pasta,580
1969,394,Burger,296
1970,394,Pasta,167
1971,395,Pizza,384
1972,395,Biryani,423
1973,395,Pizza,563
1974,395,Burger,498
1975,395,Roll,488
1976,396,Sandwich,214
1977,396,Momos,303
1978,396,Fried Rice,250
1979,396,Pizza,538
1980,396,Biryani,288
1981,397,Burger,148
1982,397,Noodles,242
1983,397,Noodles,382
1984,397,Noodles,193
1985,397,Paneer Tikka,452
1986,398,Sandwich,264
1987,398,Paneer Tikka,243
1988,398,Momos,494
1989,398,Paneer Tikka,563
1990,398,Biryani,313
1991,399,Fried Rice,136
1992,399,Momos,570
1993,399,Sandwich,255
1994,399,Noodles,302
1995,399,Fried Rice,462
1996,400,Burger,245
1997,400,Pasta,553
1998,400,Pizza,482
1999,400,Fried Rice,221
2000,400,Biryani,364
